Date,True,dLinear,TimesNet,True Prod,Prod
2023-08-21 23:00:00,8.432349,8.143148,7.8010697,12.422625,11.276097
2023-08-22 00:00:00,7.7024503,8.144853,7.4183474,14.88105,9.566782
2023-08-22 01:00:00,4.7957,8.048239,7.6703763,10.57805,6.834785
2023-08-22 02:00:00,7.2049,7.873714,7.3754787,7.9019995,6.3363824
2023-08-22 03:00:00,6.83545,7.8324385,7.268787,6.853825,6.9224524
2023-08-22 04:00:00,6.63095,7.785833,7.1158586,4.1638756,6.5998206
2023-08-22 05:00:00,6.863275,7.6626453,6.7216864,3.4436996,6.6314573
2023-08-22 06:00:00,6.82415,7.8564725,6.6830378,2.6713755,4.488151
2023-08-22 07:00:00,6.79704,8.364493,7.4226756,1.7032007,2.7073178
2023-08-22 08:00:00,6.7957997,9.184706,7.9654126,0.38839987,1.04248
2023-08-22 09:00:00,6.8315496,10.207982,8.011579,0.048575643,0.87514496
2023-08-22 09:00:00,6.8315496,8.49886,9.221709,0.19794966,0.6828481
2023-08-22 10:00:00,11.66405,9.488968,10.357658,2.4503756,1.62827
2023-08-22 11:00:00,8.3236,10.1445465,10.79622,8.685451,6.5065913
2023-08-22 12:00:00,11.9152,10.467844,11.195164,6.1454253,11.004457
2023-08-22 13:00:00,11.935934,10.851813,10.901248,8.138525,21.061575
2023-08-22 14:00:00,12.0168,10.939715,10.745704,21.746426,21.13363
2023-08-22 15:00:00,12.116366,10.987146,10.63009,23.540026,23.210365
2023-08-22 16:00:00,12.05395,11.050714,11.24874,24.3046,25.673336
2023-08-22 17:00:00,6.8022003,11.076176,11.213411,14.217175,19.09324
2023-08-22 18:00:00,9.406401,10.944888,10.850615,6.185525,16.108349
2023-08-22 19:00:00,12.0810995,10.778148,10.919977,5.85535,17.921696
2023-08-22 20:00:00,6.9057,10.376444,10.898608,1.8489751,4.0423403
2023-08-22 21:00:00,10.420033,9.858732,10.2688055,1.270775,1.8809537
2023-08-22 22:00:00,11.075974,9.200098,9.917531,0.15307467,0.792852
2023-08-22 23:00:00,7.6921663,8.717938,9.138479,0.32275045,0.87626994
2023-08-23 00:00:00,7.8448,8.207847,8.639437,1.4045748,3.9133344
2023-08-23 01:00:00,7.0748334,7.7900343,8.407556,8.629,11.965753
2023-08-23 02:00:00,5.95535,7.534196,8.11697,14.17575,19.129635
2023-08-23 03:00:00,6.3008,7.372753,7.9166656,20.954824,13.831878
2023-08-23 04:00:00,6.7171497,7.1664577,7.292005,23.504927,20.767735
2023-08-23 05:00:00,7.0147996,7.0266514,7.3241224,24.96,21.635174
2023-08-23 06:00:00,6.910967,6.8225884,7.015748,24.946074,22.162436
2023-08-23 07:00:00,6.807133,6.8025513,7.031512,22.948875,22.17529
2023-08-23 08:00:00,5.481633,7.1737695,7.6715508,20.02575,23.96445
2023-08-23 08:00:00,5.481633,7.1133156,7.844324,14.9117,21.164822
2023-08-23 09:00:00,7.0382004,7.514137,8.314617,8.01355,15.12507
2023-08-23 10:00:00,6.82146,7.9541435,9.541958,2.5033247,4.5836577
2023-08-23 11:00:00,9.2828,8.212959,10.054916,0.40430027,0.91700435
2023-08-23 12:00:00,11.9247,8.639043,11.072017,0.20672505,0.89660394
2023-08-23 13:00:00,11.969333,8.94012,11.457518,2.3563755,1.2972739
2023-08-23 14:00:00,12.38575,9.031846,11.650974,5.8745756,7.4439487
2023-08-23 15:00:00,12.031151,9.002323,11.462661,14.72095,12.606081
2023-08-23 16:00:00,12.02425,8.87439,11.407014,19.72015,20.054487
2023-08-23 17:00:00,11.9193,8.595362,11.089483,20.1849,19.578604
2023-08-23 18:00:00,12.113975,8.737431,10.870802,18.87025,21.05109
2023-08-23 19:00:00,12.11225,8.822654,11.139533,19.820724,23.124214
2023-08-23 20:00:00,11.758201,8.737911,10.899271,22.6251,19.335917
2023-08-23 21:00:00,12.20535,8.669889,9.836129,20.299599,19.574291
2023-08-23 22:00:00,6.7757998,8.441634,8.839364,13.92745,11.362423
2023-08-23 23:00:00,8.49175,8.117629,8.252088,8.775275,5.798608
2023-08-24 00:00:00,7.8909,7.856124,7.58784,3.83935,1.6362661
2023-08-24 01:00:00,5.5418673,7.5333824,7.045589,0.7805492,0.8387143
2023-08-24 02:00:00,6.94805,7.375608,6.699004,0.15457466,1.1220766
2023-08-24 03:00:00,6.9262004,7.442459,6.671828,3.2025747,3.5504096
2023-08-24 04:00:00,5.7041,7.555049,6.7101107,10.6175995,6.4519544
2023-08-24 05:00:00,6.4653997,7.6508355,6.965254,16.9598,15.693644
2023-08-24 06:00:00,6.610225,7.601964,7.533855,21.312975,20.239965
2023-08-24 07:00:00,4.8802996,7.724107,7.911365,24.423676,22.570894
2023-08-24 07:00:00,4.8802996,6.8839974,5.863249,26.016775,23.086302
2023-08-24 08:00:00,6.7965603,7.281227,5.8911004,25.871151,22.732222
2023-08-24 09:00:00,6.7185,7.922681,6.9094777,24.486275,26.19358
2023-08-24 10:00:00,5.8143253,8.732609,7.98589,21.246475,24.966879
2023-08-24 11:00:00,6.6946,9.755819,10.019512,15.420526,21.726412
2023-08-24 12:00:00,5.8487,10.840035,11.349953,8.857924,14.648182
2023-08-24 13:00:00,4.7848997,11.604779,12.278906,2.2638004,10.388821
2023-08-24 14:00:00,7.051883,12.162803,12.481293,0.24602583,1.8192211
2023-08-24 15:00:00,6.7901,12.314141,12.498147,0.17985006,1.0838637
2023-08-24 16:00:00,6.528317,12.027431,12.252996,3.348275,1.9539194
2023-08-24 17:00:00,8.670266,11.825528,11.649762,10.69215,8.433888
2023-08-24 18:00:00,12.343134,11.855601,11.48921,16.868626,16.723629
2023-08-24 19:00:00,11.0232,11.8947935,11.444999,21.080975,20.738115
2023-08-24 20:00:00,6.96305,11.695573,10.715339,23.6858,22.603157
2023-08-24 21:00:00,9.2199,11.188143,10.275084,24.6783,23.296648
2023-08-24 22:00:00,7.821067,10.373843,10.056142,24.521975,23.294518
2023-08-24 23:00:00,6.479133,9.451609,9.066162,23.805801,22.919163
2023-08-25 00:00:00,6.2813997,8.491911,7.578478,20.650175,21.624159
2023-08-25 01:00:00,7.1082997,7.6973324,6.6609316,15.198,17.000912
2023-08-25 02:00:00,7.137467,7.3575063,6.7345715,8.757975,8.925177
2023-08-25 03:00:00,6.9606333,7.2193265,6.8778753,2.3271,2.6926284
2023-08-25 04:00:00,6.8077,7.3135433,6.450105,0.2603491,1.137729
2023-08-25 05:00:00,6.8803253,7.3749275,6.6013107,0.22092524,1.0844927
2023-08-25 06:00:00,5.95868,7.500709,7.0266533,3.4210503,1.9831967
2023-08-25 06:00:00,5.95868,6.068028,6.801817,10.993575,8.443793
2023-08-25 07:00:00,7.1951003,5.903364,6.893202,17.055824,16.780405
2023-08-25 08:00:00,5.856325,6.164047,6.7615685,21.126427,20.428963
2023-08-25 09:00:00,6.98125,6.5990686,6.5894217,23.829725,21.85813
2023-08-25 10:00:00,6.919725,6.893833,6.778071,24.787176,22.0646
2023-08-25 11:00:00,7.481,7.206106,6.611368,24.4832,22.041782
2023-08-25 12:00:00,6.8400497,7.494356,6.971974,22.81735,22.244171
2023-08-25 13:00:00,8.201349,7.783102,6.6227,19.969975,20.896162
2023-08-25 14:00:00,10.687201,7.8850174,6.818975,14.917,16.732038
2023-08-25 15:00:00,11.6921,7.8034377,6.694969,8.414175,8.299082
2023-08-25 16:00:00,8.554067,7.8822765,6.741996,2.3005004,2.6660445
2023-08-25 17:00:00,11.9452,8.20634,6.928198,0.28862643,1.0110502
2023-08-25 18:00:00,12.214134,8.674113,6.695719,0.25114986,0.9247436
2023-08-25 19:00:00,8.497475,8.9177685,6.7092705,3.24465,1.8856938
2023-08-25 20:00:00,9.2485,8.648443,6.563276,10.270125,8.2993145
2023-08-25 21:00:00,8.286799,8.28764,6.5909452,16.3995,16.14845
2023-08-25 22:00:00,7.7147,7.811638,6.3485518,21.332775,19.332113
2023-08-25 23:00:00,7.027,7.30412,6.513806,23.97265,19.471458
2023-08-26 00:00:00,5.926225,6.9937487,6.150309,26.273651,18.978077
2023-08-26 01:00:00,6.94365,6.8456483,6.4654202,20.368074,17.884783
2023-08-26 02:00:00,6.2607,6.91899,6.394022,24.412125,21.55856
2023-08-26 03:00:00,6.66606,7.0635376,6.462142,20.816126,19.697067
2023-08-26 04:00:00,6.2012,7.019028,6.3921404,10.01375,12.543865
2023-08-26 05:00:00,7.09595,7.006593,5.8697896,5.4464254,5.6459146
2023-08-26 05:00:00,7.09595,6.3494706,6.13251,3.275025,1.7470415
2023-08-26 06:00:00,7.9907002,6.3445516,6.5772295,0.60914886,0.65503365
2023-08-26 07:00:00,7.5684247,6.614372,6.321496,0.12762545,0.7368471
2023-08-26 08:00:00,5.9571,7.2043824,6.8428454,1.6813755,1.491978
2023-08-26 09:00:00,7.1308,7.948904,7.04796,5.0965004,5.0835533
2023-08-26 10:00:00,6.8797665,8.705914,7.42173,6.8517003,6.679626
2023-08-26 11:00:00,6.838933,9.48689,7.3279324,7.5811253,17.440062
2023-08-26 12:00:00,6.9926,10.301111,7.3945074,10.31095,11.359661
2023-08-26 13:00:00,6.8112,10.873486,8.994676,11.7001505,13.803417
2023-08-26 14:00:00,7.8015,11.112195,8.9927225,16.109076,15.837186
2023-08-26 15:00:00,4.8343,11.21497,9.959574,13.4836,13.576313
2023-08-26 16:00:00,8.8291,11.219921,9.529162,10.744451,9.796482
2023-08-26 17:00:00,8.868401,11.280584,9.480692,8.790225,10.349889
2023-08-26 18:00:00,7.017775,11.346112,9.772373,5.5834255,5.0693254
2023-08-26 19:00:00,8.5496,11.057695,9.947701,2.21165,2.1895034
2023-08-26 20:00:00,9.158,10.391751,9.859959,0.30405027,0.91917425
2023-08-26 21:00:00,9.1118,9.6938715,9.037646,0.40237644,0.75483537
2023-08-26 22:00:00,8.1691,8.752802,8.476195,3.5311,1.8872026
2023-08-26 23:00:00,5.5617332,7.950646,8.021853,8.7125,7.4838257
2023-08-27 00:00:00,6.9447002,7.320844,7.317422,13.372951,14.778228
2023-08-27 01:00:00,7.0053997,6.8736625,6.8191504,17.053425,15.96601
2023-08-27 02:00:00,5.4951663,6.666904,6.812495,22.204876,19.70596
2023-08-27 03:00:00,2.1398,6.617768,6.4628572,24.1835,22.377653
2023-08-27 04:00:00,1.8851497,6.7522097,6.099641,23.902275,20.559383
2023-08-27 04:00:00,1.8851497,3.9146316,5.7735868,23.45275,19.747295
2023-08-27 05:00:00,9.28942,4.045543,5.3980026,20.371698,19.305767
2023-08-27 06:00:00,8.44755,4.010752,5.5915494,14.0752,14.350146
2023-08-27 07:00:00,7.60568,3.9114568,5.3981276,8.595975,10.413038
2023-08-27 08:00:00,7.420053,3.7782865,5.4083123,2.84815,2.7551177
2023-08-27 09:00:00,7.5513597,3.5891252,5.6039214,0.74497503,0.8537504
2023-08-27 10:00:00,7.6826663,3.799782,5.4995723,0.52194965,1.1043003
2023-08-27 11:00:00,7.3483,4.2168636,5.268334,3.8860748,2.6637964
2023-08-27 12:00:00,5.769475,4.6654806,5.621161,10.710875,9.650689
2023-08-27 13:00:00,7.45675,5.1532044,5.6486955,16.619125,16.276031
2023-08-27 14:00:00,9.144026,6.063168,5.6359076,20.74575,19.348806
2023-08-27 15:00:00,7.2875667,6.7867837,5.9164696,23.498074,20.952972
2023-08-27 16:00:00,6.92148,7.148248,5.910526,24.219324,0.0
2023-08-27 17:00:00,6.5553937,7.4392343,5.8638077,23.9746,0.0
2023-08-27 18:00:00,7.5308003,7.760526,6.2635255,22.63915,20.795189
2023-08-27 19:00:00,5.1558,7.788377,6.0643473,19.420849,19.380215
2023-08-27 20:00:00,6.9409,7.81745,5.9177423,14.646775,15.73464
2023-08-27 21:00:00,7.7612996,7.6528916,5.9801745,8.418575,8.593776
2023-08-27 22:00:00,7.62445,7.3154554,6.1814528,2.56315,3.1832182
2023-08-27 23:00:00,6.3106003,6.810494,5.7753377,0.5803745,0.9499858
2023-08-28 00:00:00,7.0726333,6.429173,5.770191,0.6163256,1.0082407
2023-08-28 01:00:00,7.0182996,5.972299,5.734007,3.7709,2.4146743
2023-08-28 02:00:00,6.3736663,5.2912736,6.1714215,10.205925,9.003204
2023-08-28 03:00:00,6.97275,4.776755,6.23318,16.397926,16.12915
2023-08-28 03:00:00,6.97275,6.3421226,5.765018,20.616474,19.615992
2023-08-28 04:00:00,6.99775,6.731517,5.8378315,22.960926,21.334862
2023-08-28 05:00:00,7.023875,7.3395796,6.1946197,11.9759245,21.423746
2023-08-28 06:00:00,5.6534753,7.723039,6.39914,18.20525,21.443077
2023-08-28 07:00:00,7.66888,7.940046,6.570692,24.4249,21.289385
2023-08-28 08:00:00,7.03374,7.805719,6.5054,22.795725,19.931318
2023-08-28 09:00:00,6.3986,7.752039,5.7353244,19.321474,15.865807
2023-08-28 10:00:00,7.5269504,7.861833,5.872807,14.673975,8.162966
2023-08-28 11:00:00,9.029799,7.903522,6.722696,8.576526,2.9742506
2023-08-28 12:00:00,11.819325,7.801181,6.8828573,2.7448003,0.9241303
2023-08-28 13:00:00,9.800651,8.038032,7.1676664,0.70835006,0.67849165
2023-08-28 14:00:00,9.95695,8.427033,7.1192446,0.7464506,1.8641987
2023-08-28 15:00:00,12.5732,8.628949,7.6028924,3.7353003,6.9624443
2023-08-28 16:00:00,12.142,8.596461,7.72518,9.5675,15.408016
2023-08-28 17:00:00,12.940125,8.499886,7.9732146,15.1433,19.806492
2023-08-28 18:00:00,7.2874,8.244284,8.000629,19.44235,21.066113
2023-08-28 19:00:00,9.157967,8.117747,8.052385,21.983675,16.41701
2023-08-28 20:00:00,12.566625,8.144991,7.8441052,22.871325,18.369276
2023-08-28 21:00:00,12.4196,8.1651945,7.46713,23.01065,22.583157
2023-08-28 22:00:00,10.655833,8.024544,7.2738576,21.506948,22.81793
2023-08-28 23:00:00,12.378066,7.916358,6.830313,18.309225,20.289555
2023-08-29 00:00:00,12.331201,7.891819,6.909783,13.604775,15.308318
2023-08-29 01:00:00,7.1867666,7.6876583,6.881415,8.213375,6.2246547
2023-08-29 02:00:00,7.1092668,7.441361,6.0780888,3.3961499,1.3784487
2023-08-29 02:00:00,7.1092668,8.156162,7.0266285,1.2842261,0.83042425
2023-08-29 03:00:00,7.1462,7.8793817,6.4790373,0.060698688,0.6830561
2023-08-29 04:00:00,6.24135,7.874634,6.63695,0.75592524,1.2190444
2023-08-29 05:00:00,5.2079,8.18832,6.6344023,3.7724497,4.239819
2023-08-29 06:00:00,6.6807747,8.272573,6.4519033,9.663401,11.647894
2023-08-29 07:00:00,7.11655,7.916234,6.611412,15.339325,16.412748
2023-08-29 08:00:00,7.3229,7.4985723,6.71241,19.451824,21.04761
2023-08-29 09:00:00,7.6822004,7.284884,6.332715,22.1129,22.927917
2023-08-29 10:00:00,6.338225,7.4999366,6.9319067,23.449026,23.846678
2023-08-29 11:00:00,8.905267,7.923029,7.0840807,23.169975,23.774122
2023-08-29 12:00:00,11.961451,8.739422,7.614835,21.799126,23.288574
2023-08-29 13:00:00,9.5848,9.840796,7.84776,18.580599,19.343561
2023-08-29 14:00:00,12.0387335,10.883339,8.4465065,14.153151,15.399433
2023-08-29 15:00:00,12.151267,11.48758,8.537644,8.33745,7.7000103
2023-08-29 16:00:00,11.002026,11.713163,9.6884575,2.9995747,2.870106
2023-08-29 17:00:00,12.36365,11.558045,9.327829,0.85442424,0.9767758
2023-08-29 18:00:00,12.6522,11.316194,9.221913,0.03137545,0.6908315
2023-08-29 19:00:00,12.1987,11.368564,8.462167,0.6990004,1.3809106
2023-08-29 20:00:00,9.157566,11.778305,8.325853,3.784975,4.558379
2023-08-29 21:00:00,10.304917,11.883395,8.580032,9.8632,11.070987
2023-08-29 22:00:00,11.311384,11.5848465,7.9047265,15.69915,15.881537
2023-08-29 23:00:00,12.317849,11.0739,7.66143,19.6831,19.485758
2023-08-30 00:00:00,9.61325,10.254442,7.8310595,21.95565,20.62786
2023-08-30 01:00:00,10.842875,9.299363,7.290337,22.136074,21.226881
2023-08-30 01:00:00,10.842875,8.633142,9.179244,23.2978,21.513931
2023-08-30 02:00:00,6.7949,7.666559,8.311969,21.170551,21.434792
2023-08-30 03:00:00,6.90715,7.0811915,8.092838,18.164574,19.07513
2023-08-30 04:00:00,7.0194,6.934996,7.5950155,13.954325,15.873903
2023-08-30 05:00:00,6.91335,7.234224,7.4040704,8.5358,6.9301085
2023-08-30 06:00:00,7.0429,7.6294413,7.392125,3.1720748,1.7845445
2023-08-30 07:00:00,7.1906,7.849994,7.5805507,0.878976,0.8731225
2023-08-30 08:00:00,7.0048666,7.7040443,7.6052613,0.038574666,0.6849428
2023-08-30 09:00:00,6.74,7.6589932,7.921383,0.76237446,1.219188
2023-08-30 10:00:00,8.790566,7.767152,8.554812,1.9980503,2.2811968
2023-08-30 11:00:00,12.23075,8.179398,9.005244,7.59685,6.0504613
2023-08-30 12:00:00,12.72396,8.935591,9.45312,16.269825,11.085842
2023-08-30 13:00:00,12.0338,9.8717,10.687807,15.84785,18.741257
2023-08-30 14:00:00,11.343639,10.585233,10.916407,20.913525,19.848078
2023-08-30 15:00:00,12.3409,10.877654,11.620847,21.669624,13.495781
2023-08-30 16:00:00,12.358725,10.855559,11.348121,16.232725,21.874338
2023-08-30 17:00:00,12.37655,10.525902,11.556272,18.231525,15.923643
2023-08-30 18:00:00,8.895734,10.039372,10.51445,17.064825,15.115827
2023-08-30 19:00:00,9.9472,9.838978,10.258859,12.007525,14.318297
2023-08-30 20:00:00,9.05775,9.969016,10.77248,7.4289503,8.467738
2023-08-30 21:00:00,8.121799,10.055312,10.858547,3.5688756,1.4286392
2023-08-30 22:00:00,6.6502004,9.957168,10.623723,0.5896996,0.87159127
2023-08-30 23:00:00,7.0776,9.567071,10.522106,0.5967748,1.5620816
2023-08-31 00:00:00,7.054425,8.948646,9.372725,2.9853754,5.3473315
2023-08-31 00:00:00,7.054425,6.387137,7.0598717,7.2502007,11.609198
2023-08-31 01:00:00,6.0539503,5.698211,6.8363295,12.7743,17.651636
2023-08-31 02:00:00,7.060433,5.1304064,6.414515,18.561901,18.581104
2023-08-31 03:00:00,6.60814,4.7995577,6.133007,21.017448,16.609182
2023-08-31 04:00:00,6.97125,5.1209593,6.432315,20.575075,17.758455
2023-08-31 05:00:00,7.1783,5.959841,6.177401,15.971025,11.707976
2023-08-31 06:00:00,7.09305,6.841869,6.365146,11.162826,10.754031
2023-08-31 07:00:00,6.2769,7.6020637,6.840724,8.4255,6.547158
2023-08-31 08:00:00,6.3031,8.127854,7.009268,4.6088257,4.023897
2023-08-31 09:00:00,7.268,8.572369,7.0318594,2.8068247,2.1763258
2023-08-31 10:00:00,6.8726,9.101153,7.246705,1.5528755,1.4157573
2023-08-31 11:00:00,7.0135,9.888761,8.287523,0.4243247,0.8010395
2023-08-31 12:00:00,7.1076665,10.749926,10.175409,0.62027484,1.5127915
2023-08-31 13:00:00,9.045401,11.410863,11.300041,2.5708003,6.509149
2023-08-31 14:00:00,10.4659,11.90545,10.90988,7.59245,14.244419
2023-08-31 15:00:00,7.7746,12.094038,11.045678,15.394325,13.086419
2023-08-31 16:00:00,12.618,11.731454,11.462131,19.7881,19.728632
2023-08-31 17:00:00,12.16245,10.944419,11.479688,21.983376,23.130714
2023-08-31 18:00:00,11.893233,10.026873,10.489882,23.0761,23.487621
2023-08-31 19:00:00,11.8324,9.363827,10.032638,23.104475,21.824183
2023-08-31 20:00:00,11.771566,9.032679,10.149717,21.84765,22.462326
2023-08-31 21:00:00,7.522033,8.749714,9.850674,18.915625,22.355335
2023-08-31 22:00:00,6.3232336,8.242892,8.920498,14.729401,13.917019
2023-08-31 23:00:00,4.9103,7.72454,8.31707,8.749925,7.0795383
2023-08-31 23:00:00,4.9103,6.854527,7.272422,3.1462252,1.6329741
2023-09-01 00:00:00,6.9457664,6.635047,6.9052324,0.72742623,0.76471233
2023-09-01 01:00:00,6.8932996,6.479595,7.1934547,0.030200643,0.67849165
2023-09-01 02:00:00,7.1657,6.136395,6.8207583,0.42915085,1.846358
2023-09-01 03:00:00,6.62718,5.6888723,6.5219617,3.8191001,4.9988337
2023-09-01 04:00:00,5.1612,5.111189,6.067823,10.400025,9.978477
2023-09-01 05:00:00,6.62815,4.8891783,6.4630895,16.48495,18.68836
2023-09-01 06:00:00,6.905825,4.8546367,6.5025,18.39795,19.500658
2023-09-01 07:00:00,6.69135,4.983523,6.635241,23.487225,20.478945
2023-09-01 08:00:00,6.93115,5.34355,6.912683,24.733625,20.964737
2023-09-01 09:00:00,6.961975,6.104408,7.33936,24.020401,21.288515
2023-09-01 10:00:00,6.082033,7.046969,7.635519,22.555876,21.460625
2023-09-01 11:00:00,4.9731,7.9004116,8.001462,19.461552,19.397028
2023-09-01 12:00:00,8.849925,8.456497,8.807175,14.714875,16.175013
2023-09-01 13:00:00,11.707275,8.906731,10.287912,8.760076,6.497233
2023-09-01 14:00:00,12.1419,9.384259,10.990725,2.2543247,2.075273
2023-09-01 15:00:00,11.957951,10.006818,11.133736,0.83487445,0.90158343
2023-09-01 16:00:00,11.998134,10.6097145,12.146184,0.058050252,0.6847094
2023-09-01 17:00:00,12.547481,10.961065,11.624602,0.51609904,2.248858
2023-09-01 18:00:00,12.6432,10.961784,11.544478,3.8060005,5.756555
2023-09-01 19:00:00,12.73892,10.86544,11.009089,10.41455,12.534538
2023-09-01 20:00:00,12.173759,10.580957,10.91255,15.994451,17.248571
2023-09-01 21:00:00,12.0128,9.8346815,10.299595,19.960323,19.582115
2023-09-01 22:00:00,7.0449,8.960404,9.4508095,22.189074,14.09418
2023-09-01 22:00:00,7.0449,11.249727,12.532466,22.156225,17.326706
2023-09-01 23:00:00,6.8279,10.8341465,12.076163,24.785376,16.090559
2023-09-02 00:00:00,7.03705,10.261421,11.354061,20.936926,23.275476
2023-09-02 01:00:00,6.9793,9.365099,10.336074,19.04985,20.387802
2023-09-02 02:00:00,7.050375,8.58819,7.8805175,12.71085,16.283932
2023-09-02 03:00:00,7.051125,7.8133917,6.4233074,9.2129,8.4477625
2023-09-02 04:00:00,7.051875,7.4157662,6.542736,3.4696002,2.361978
2023-09-02 05:00:00,6.84865,7.118849,6.302516,0.70264983,0.8858686
2023-09-02 06:00:00,4.8385,7.0831895,6.275763,0.032601032,0.6902973
2023-09-02 07:00:00,6.1311665,7.1919723,6.315764,0.7422006,1.2820239
2023-09-02 08:00:00,6.842767,7.493766,6.3205876,3.5154498,3.98602
2023-09-02 09:00:00,6.72355,7.9753156,6.876087,9.876975,9.5427475
2023-09-02 10:00:00,6.1182666,8.545289,7.1769433,15.296675,13.78524
2023-09-02 11:00:00,5.9495497,9.186593,7.031711,18.67505,11.001257
2023-09-02 12:00:00,7.33125,10.091559,6.3668275,14.780325,14.973146
2023-09-02 13:00:00,9.292875,10.92882,6.308984,9.779025,11.119962
2023-09-02 14:00:00,9.1934,11.772401,6.577553,6.0296,19.964226
2023-09-02 15:00:00,9.330434,12.432417,6.713181,10.78195,6.9311733
2023-09-02 16:00:00,9.3628,12.818898,6.5552573,6.3549,7.1739674
2023-09-02 17:00:00,6.07785,12.965333,6.698906,7.465425,8.264115
2023-09-02 18:00:00,9.557734,12.910225,6.5017285,8.44255,5.4533267
2023-09-02 19:00:00,9.616151,12.752761,6.433158,3.4454253,1.3960171
2023-09-02 20:00:00,9.586901,12.426308,6.566797,1.2037007,0.82671624
2023-09-02 21:00:00,9.5042,11.880029,6.385778,0.07302486,0.6851918
2023-09-02 21:00:00,9.5042,8.691872,8.068021,0.69739985,1.282645
2023-09-02 22:00:00,6.237125,8.261919,7.8285556,3.6305006,4.028852
2023-09-02 23:00:00,6.7811503,7.9561925,7.6486998,9.788975,9.514548
2023-09-03 00:00:00,6.926567,7.5504327,7.0153327,15.2367,14.925689
2023-09-03 01:00:00,7.0102997,7.2601357,6.555547,19.373177,18.903316
2023-09-03 02:00:00,7.103,6.90176,6.3973413,21.6844,20.217045
2023-09-03 03:00:00,7.0683,6.913671,6.5800014,22.598099,20.79051
2023-09-03 04:00:00,6.7659,6.7731094,6.308209,22.398825,21.413477
2023-09-03 05:00:00,6.85435,6.682901,6.213971,20.846676,21.583866
2023-09-03 06:00:00,6.975567,6.5367093,6.0454807,17.9961,20.148077
2023-09-03 07:00:00,6.7755,6.343219,6.1595616,13.903075,15.38307
2023-09-03 08:00:00,6.1593337,6.3838425,6.163352,8.585026,6.2695813
2023-09-03 09:00:00,5.85385,6.778103,6.2372346,3.5053003,1.1951674
2023-09-03 10:00:00,6.8636003,7.107187,6.674899,1.2010493,0.8403422
2023-09-03 11:00:00,6.69625,7.544498,6.0899744,0.11727389,0.69722503
2023-09-03 12:00:00,6.8969502,7.9522877,6.1686654,0.92907465,1.1448423
2023-09-03 13:00:00,5.83675,8.451848,6.440926,3.6721754,3.2795522
2023-09-03 14:00:00,5.6348333,8.866558,6.71868,8.8272,7.5946765
2023-09-03 15:00:00,6.92675,8.987223,6.9486327,13.92125,15.185114
2023-09-03 16:00:00,7.3538,8.948846,6.092745,17.841776,18.450048
2023-09-03 17:00:00,6.59394,9.017687,6.474613,20.205301,20.34076
2023-09-03 18:00:00,5.6631665,9.053192,6.2875037,21.043026,20.913
2023-09-03 19:00:00,7.2972,9.162184,6.03745,21.470573,21.34029
2023-09-03 20:00:00,7.2551003,9.025158,6.4207883,19.722301,21.074724
2023-09-03 20:00:00,7.2551003,7.289811,6.6553273,17.3077,17.902416
2023-09-03 21:00:00,7.3834248,7.0051546,6.982026,13.220875,14.712829
2023-09-03 22:00:00,7.4514666,6.743688,6.858751,8.36845,6.809892
2023-09-03 23:00:00,7.54375,6.5896034,6.6738563,3.5434253,1.7930591
2023-09-04 00:00:00,7.4395,6.7704563,6.634242,1.1390991,0.94012445
2023-09-04 01:00:00,7.8089666,6.664185,6.7771335,0.056050252,0.7022602
2023-09-04 02:00:00,7.4567003,6.9218783,6.698568,1.0840747,1.0930113
2023-09-04 03:00:00,7.3037996,7.0899506,6.6508594,3.670725,4.0277805
2023-09-04 04:00:00,7.2535496,7.148952,6.435846,8.793375,10.713831
2023-09-04 05:00:00,7.2376666,7.150094,6.963649,13.639575,13.552614
2023-09-04 06:00:00,7.24675,6.992066,6.751988,17.446125,18.216564
2023-09-04 07:00:00,7.00705,6.6775103,7.005122,20.655125,13.350796
2023-09-04 08:00:00,7.0702996,6.8064637,7.2897654,18.9985,19.247112
2023-09-04 09:00:00,7.1335497,7.092452,7.8569183,19.591824,20.766329
2023-09-04 10:00:00,7.42375,7.5139637,8.282407,21.2344,13.452327
2023-09-04 11:00:00,6.208475,7.6363826,8.661084,11.472825,5.7740474
2023-09-04 12:00:00,8.97165,7.7582245,9.274137,4.21165,4.0868454
2023-09-04 13:00:00,11.664576,8.017988,10.438364,1.7400249,4.160672
2023-09-04 14:00:00,12.684,8.107061,10.881595,2.702975,1.3848511
2023-09-04 15:00:00,11.965549,8.041847,11.372273,1.0247505,0.92654437
2023-09-04 16:00:00,13.6537,8.231656,11.219039,0.23017427,0.68989885
2023-09-04 17:00:00,13.429167,8.28289,11.281538,0.99177384,1.1492544
2023-09-04 18:00:00,12.338799,8.395797,11.076006,3.0747252,3.538059
2023-09-04 19:00:00,12.560833,8.715245,10.89354,8.835549,9.947157
2023-09-04 19:00:00,12.560833,13.070595,12.681247,14.0716505,14.783962
2023-09-04 20:00:00,10.920575,12.892163,12.675334,17.97825,19.626701
2023-09-04 21:00:00,7.1368,12.36774,11.478459,19.9825,22.958403
2023-09-04 22:00:00,6.9027004,11.62592,10.973801,21.7213,22.1891
2023-09-04 23:00:00,12.52462,11.042291,10.448402,22.04455,20.917261
2023-09-05 00:00:00,12.545975,10.2003765,9.144917,20.741125,22.059065
2023-09-05 01:00:00,6.918,9.586345,8.542078,18.0603,29.5864
